Date,Open,High,Low,Close,Volume
2016-04-26,0.8977346429936859,0.9080168639081905,0.8891661158368793,0.8930831551551819,214536000
2016-04-27,0.8908799202936113,0.9138925072600202,0.8891662263229729,0.9134028553962708,352396000
2016-04-28,0.9077721321863117,0.9131580692769512,0.8840251547003685,0.8862284421920776,381224000
2016-04-29,0.8825562041497896,0.8845146947726343,0.8602780668812491,0.8698258399963379,321904000
2016-05-02,0.8781494490254604,0.8867179762078637,0.8739876129774302,0.8813320398330688,256076000
2016-05-03,0.8712946769067251,0.8749668611627459,0.8632158015014997,0.870805025100708,224024000
2016-05-04,0.8602778931487244,0.8610123415760499,0.8421616542568514,0.850974977016449,525764000
2016-05-05,0.8580749037401753,0.8661537808734933,0.8497511714673154,0.8561163544654846,246884000
2016-05-06,0.8546472762387045,0.8671328428215994,0.8529335824662124,0.8649294972419739,183240000
2016-05-09,0.8671328438057406,0.870805028074301,0.8566058260711152,0.8637054562568665,333336000
2016-05-10,0.8690913877737962,0.8818217518738287,0.8607677151091536,0.8803528547286987,269676000
2016-05-11,0.883045970648737,0.8925936866352283,0.8781496267192188,0.8828011155128479,328176000
2016-05-12,0.8891661214857611,0.8930831608289487,0.8551369260962742,0.870805025100708,670540000
2016-05-13,0.9594277098515847,1.0037391193860477,0.9547762810693097,1.0032495260238647,2110256000
2016-05-16,0.9956604132639528,1.0478059674452975,0.9924778223994102,1.032872200012207,973032000
2016-05-17,1.0282206537890317,1.0424199135133458,1.0150006976354602,1.0350755453109741,628392000
2016-05-18,1.0282204159319825,1.0735111818949352,1.0282204159319825,1.061515212059021,541072000
2016-05-19,1.057353851049692,1.073756519086883,1.0558850703988918,1.0661672353744507,398880000
2016-05-20,1.072776852589039,1.089669108465937,1.0710631590057735,1.085262417793274,391084000
2016-05-23,1.0899139644815332,1.0940757419517206,1.0803661925393955,1.086976170539856,413636000
2016-05-24,1.0902900218288971,1.1167987179791823,1.0873445981411096,1.1133623123168945,415788000
2016-05-25,1.116798221090215,1.1214616699745668,1.0998621009406035,1.1086983680725098,458076000
2016-05-26,1.1106620629610984,1.1285799144628235,1.1074712078838145,1.1204800605773926,309964000
2016-05-27,1.1217073598599416,1.1283345025190077,1.1180255229073093,1.126616358757019,277416000
2016-05-31,1.1315255526940948,1.1491979751777053,1.1307891383607271,1.1467434167861938,412524000
2016-06-01,1.1413434939531018,1.1599976452098166,1.1379072060121223,1.1489524841308594,387132000
2016-06-02,1.1550883471786813,1.1668700365481806,1.143797639559411,1.1570520401000977,329208000
2016-06-03,1.1457619267623744,1.1472345216576147,1.1207259409063222,1.1408528089523315,461076000
2016-06-06,1.1437976358212283,1.1526339028194739,1.1290706411972349,1.134961485862732,322512000
2016-06-07,1.1418343586997297,1.1482160697438362,1.13667992678867,1.1371707916259766,193400000
2016-06-08,1.1374165241602907,1.1415892274977355,1.1241622337375299,1.1334893703460693,234616000
2016-06-09,1.1295616260529429,1.1646609106687873,1.1271070684223177,1.1629427671432495,472168000
2016-06-10,1.1491976550466168,1.1595065165237473,1.132506966937294,1.1339796781539917,400024000
2016-06-13,1.1352070567824508,1.1707973273945802,1.1352070567824508,1.1484613418579102,475588000
2016-06-14,1.1457616480450827,1.1560705120428993,1.132998225739339,1.1506706476211548,298344000
2016-06-15,1.160242855127502,1.1725152917481203,1.147479436773442,1.1624518632888794,301036000
2016-06-16,1.1538610487647127,1.1690789063452502,1.1425703424824638,1.167115330696106,246456000
2016-06-17,1.1685885417194595,1.1688339741506533,1.1420798494741509,1.1467434167861938,471000000
2016-06-20,1.1651522505457141,1.1823336910820652,1.164415836214279,1.1673612594604492,293768000
2016-06-21,1.1722701609395105,1.175461016348796,1.158524892622674,1.1602431535720825,212508000
2016-06-22,1.162697992486076,1.1703069849974583,1.157298126499833,1.159261703491211,202620000
2016-06-23,1.1703065027656963,1.1914152100646256,1.1695700885474885,1.190187931060791,297880000
2016-06-24,1.1413432535193682,1.1624519585956417,1.1118892627673245,1.1224435567855835,1017684000
2016-06-27,1.1131170020863754,1.121707841625792,1.0939718630531376,1.110417127609253,449088000
2016-06-28,1.1315253576540962,1.1327525195985413,1.1111529478593543,1.126616358757019,381920000
2016-06-29,1.1364346514658772,1.1538616430368758,1.1334892279553144,1.145025372505188,318932000
2016-06-30,1.1469887110209755,1.1609794112714171,1.137661694560453,1.153861403465271,430940000
2016-07-01,1.1474797117442903,1.1624521418475748,1.1413434334436705,1.145270586013794,218488000
2016-07-05,1.1388888168428888,1.1641702259645352,1.1298072331007645,1.1622066497802734,371084000
2016-07-06,1.1541067942835126,1.1764427805832025,1.1482159486977317,1.1695700883865356,273104000
2016-07-07,1.1774242370653347,1.2041783513490745,1.172024374557312,1.2000056505203247,395400000
2016-07-08,1.2127692718692287,1.254004954247573,1.2081057055859779,1.2481141090393066,481932000
2016-07-11,1.266031902721436,1.2861587612061323,1.2645591914860002,1.2768317461013794,448776000
2016-07-12,1.2910681162818853,1.3077586906612715,1.2748682896857118,1.2959771156311035,436760000
2016-07-13,1.2984316349715799,1.3057951929586957,1.2935226353267637,1.2954862117767334,324604000
2016-07-14,1.302358665189048,1.3205219488276139,1.2915588211424422,1.308740258216858,316892000
2016-07-15,1.2920496466590625,1.2994132030671193,1.2724136522905887,1.2935223579406738,428616000
2016-07-18,1.3094771730984625,1.3114407499378047,1.2952410361935698,1.3001500368118286,252992000
2016-07-19,1.299413401970914,1.318803966933898,1.2969588437792514,1.3136495351791382,382652000
2016-07-20,1.3180677465038406,1.3379492962529291,1.3126678815437318,1.3308311700820923,296460000
2016-07-21,1.3278853087017553,1.332058010049189,1.3018676052312106,1.3062857389450073,361308000
2016-07-22,1.3109495604441652,1.3418762683868408,1.3013769940524111,1.3418762683868408,315768000
2016-07-25,1.349976335842038,1.3698577689989317,1.344085488814901,1.3666669130325317,312528000
2016-07-26,1.3786940149979894,1.3971027360704114,1.3767304383704952,1.3899847269058228,514508000
2016-07-27,1.4020115566902378,1.4044661149402478,1.3676485604685538,1.3759938478469849,446676000
2016-07-28,1.3791844649292437,1.3892478945271103,1.3747663310668539,1.3789390325546265,221916000
2016-07-29,1.384093504100497,1.4052022104530304,1.3593030779412951,1.4015204906463623,409588000
2016-08-01,1.407411676276708,1.412566108660322,1.3833575414467183,1.3924391269683838,301120000
2016-08-02,1.3990660939174182,1.3998025081874421,1.3622486575299408,1.3755029439926147,282748000
2016-08-03,1.373784977272062,1.3818848330483848,1.366175986379216,1.3791848421096802,299828000
2016-08-04,1.3858119027648284,1.4110933153785077,1.383112029028457,1.4047116041183472,272712000
2016-08-05,1.42091109417357,1.429256380594045,1.4140385191260925,1.4285200834274292,371588000
2016-08-08,1.44815643776467,1.451592726139677,1.4265567436363482,1.4417747259140015,305064000
2016-08-09,1.4488926738421792,1.459447088010337,1.4417746649435026,1.4454563856124878,372344000
2016-08-10,1.4582200119697342,1.4604290212709816,1.43146588268224,1.4361294507980347,375740000
2016-08-11,1.443738295521826,1.4714741518763073,1.4407928720605054,1.465337872505188,681064000
2016-08-12,1.519336698298844,1.5556632685620773,1.4881645595816377,1.5473179817199707,1425744000
2016-08-15,1.549036483818767,1.5586090519208804,1.5249823473344661,1.545845627784729,573304000
2016-08-16,1.5436364632775477,1.5460909046506803,1.5318548871989788,1.5365184545516968,287652000
2016-08-17,1.5365181946285869,1.53995448219355,1.4889007994232033,1.5009278059005737,595212000
2016-08-18,1.49871877870598,1.5267000607012875,1.4928279332165402,1.5242456197738647,331684000
2016-08-19,1.5235090461723215,1.5397087525336386,1.5168819042099422,1.5281726121902466,291560000
2016-08-22,1.5328362186703375,1.5367634877026677,1.5146729358851114,1.534554362297058,244748000
2016-08-23,1.5501694872442584,1.557054727900359,1.5425464752290265,1.5469727516174316,339764000
2016-08-24,1.55238255044246,1.5531202044826358,1.5159889209184247,1.5231200456619263,298448000
2016-08-25,1.523612021063597,1.5243496751467585,1.494103747138907,1.513038158416748,406032000
2016-08-26,1.5169729753642156,1.5339401952996201,1.5049236848326983,1.5253336429595947,300024000
2016-08-29,1.5314809319652278,1.537628401149097,1.5218907252611866,1.5243496894836426,274652000
2016-08-30,1.522382567710727,1.5304973493685237,1.511316935040011,1.5154973268508911,285544000
2016-08-31,1.518448081931136,1.5226283562224499,1.5039398297471056,1.5083659887313843,388544000
2016-09-01,1.5095956886998698,1.5585302654256943,1.5083661478498842,1.5528745651245117,428492000
2016-09-02,1.5560710510586748,1.557792361070005,1.5201693082447005,1.5376282930374146,323148000
2016-09-06,1.5430385765524521,1.5521368980407715,1.5351696787412858,1.5521368980407715,306812000
2016-09-07,1.5472186612216576,1.5548416733595845,1.5204153522695174,1.5292677879333496,397988000
2016-09-08,1.5277923324739997,1.5427924717503938,1.5103333461940334,1.5403333902359009,315808000
2016-09-09,1.5233664095228632,1.5319729616469342,1.4508251351757535,1.4636120796203613,697760000
2016-09-12,1.4441856307988925,1.496808711636651,1.409513306592372,1.4938578605651855,598260000
2016-09-13,1.4901693877659195,1.5073826078868917,1.4638578467747438,1.4722185134887695,471768000
2016-09-14,1.475660744826108,1.490168994703309,1.4633656913446023,1.4852509498596191,319048000
2016-09-15,1.4877102966039037,1.5432842249882612,1.4842675590685774,1.5415629148483276,515212000
2016-09-16,1.5469726795601657,1.555333345289632,1.527546382002849,1.5452513694763184,902444000
2016-09-19,1.5614805630159212,1.6047594240981324,1.5543494396738455,1.5656609535217285,417128000
2016-09-20,1.5836121110869488,1.5836121110869488,1.5427923233671221,1.5513988733291626,331112000
2016-09-21,1.556071138991562,1.597874585495506,1.5558252542982558,1.594923734664917,336212000
2016-09-22,1.6042679306981502,1.6091859759448552,1.5897596796320537,1.5988579988479614,308732000
2016-09-23,1.6008255968706082,1.6054976410228936,1.5900058484918373,1.5971369743347168,276132000
2016-09-26,1.5789401337513473,1.5885303407889313,1.5622188012396199,1.582136869430542,230040000
2016-09-27,1.5759896102033408,1.6386947960330767,1.5752519559343323,1.6362357139587402,402752000
2016-09-28,1.6386944302973299,1.6433665913914126,1.6212353266837491,1.642137050628662,319788000
2016-09-29,1.639432327824627,1.6625472520256872,1.6241864187713766,1.6573832035064697,336684000
2016-09-30,1.6664814842173918,1.7013996933159405,1.6566453920991604,1.6849242448806763,429932000
2016-10-03,1.68492429029935,1.7092686365365168,1.6802521288289276,1.683202862739563,242596000
2016-10-04,1.6856621149962692,1.7139408541454677,1.6669734672239078,1.6795145273208618,281624000
2016-10-05,1.693776584861013,1.7109898037197966,1.6726289762801725,1.6777929067611694,305440000
2016-10-06,1.657628941067065,1.6679568019469937,1.6293500901134426,1.6559076309204102,360212000
2016-10-07,1.6669729955242827,1.6713992714687405,1.639186033730177,1.6438581943511963,286260000
2016-10-10,1.6524646621027803,1.661317213551307,1.6345137917968402,1.6500056982040405,287876000
2016-10-11,1.6445962298562127,1.6470551942723346,1.613612410522615,1.6261534690856934,388540000
2016-10-12,1.6195141324744329,1.6421371682048094,1.605989534882207,1.633530616760254,419920000
2016-10-13,1.6143500600177654,1.6180385649911426,1.5663990263420247,1.6069729328155518,390116000
2016-10-14,1.6266450944229247,1.6377107264539035,1.6131204981936489,1.6227107048034668,330636000
2016-10-17,1.6224649224371122,1.6377108297433833,1.6111534049984384,1.6133664846420288,195328000
2016-10-18,1.635743539747719,1.6473009412245214,1.6291041839473313,1.6379566192626953,269372000
2016-10-19,1.6268909610698068,1.6421368661465785,1.6185301786267456,1.6345138549804688,199060000
2016-10-20,1.653694374732943,1.6709075928367854,1.6303336876149368,1.6654976606369019,312084000
2016-10-21,1.6595963077029623,1.6637765825252129,1.6450880536762387,1.6608258485794067,279508000
2016-10-24,1.6721370110403293,1.7407437592287165,1.6718910091129844,1.7387765645980835,339836000
2016-10-25,1.7358258526593469,1.777875183553918,1.7274651868698312,1.767301321029663,397460000
2016-10-26,1.7525471611056376,1.7938588373803064,1.7508258510321477,1.7744325399398804,333792000
2016-10-27,1.7879576143533142,1.791400235421648,1.7309082474607365,1.7380393743515015,388664000
2016-10-28,1.7463995060048056,1.7729569255970543,1.7318912556428145,1.7350879907608032,290856000
2016-10-31,1.7407439678359582,1.7613998070715766,1.7397603117750389,1.7498424053192139,252388000
2016-11-01,1.756235936280617,1.7658261434926255,1.6792683938748245,1.6979570388793945,473224000
2016-11-02,1.7109897701422314,1.7341045731304803,1.6878748498985243,1.6908257007598877,295848000
2016-11-03,1.6986947462846407,1.7001701718447209,1.638694536778105,1.6711536645889282,309664000
2016-11-04,1.6600876136373042,1.6900877694666399,1.6372186990958506,1.6615630388259888,328780000
2016-11-07,1.710251930253345,1.7636127765487113,1.7090223895678132,1.7525471448898315,487580000
2016-11-08,1.7591866102483733,1.7648424274016028,1.733612842474541,1.7498424053192139,429884000
2016-11-09,1.7023828257190285,1.7434486119006034,1.6898418874785712,1.7203336954116821,456532000
2016-11-10,1.7579571671433827,1.758203051842006,1.641645262301416,1.666481375694275,869280000
2016-11-11,1.9551711864445604,2.182876854777623,1.9303349534355565,2.1632046699523926,2175344000
2016-11-14,2.166155390689209,2.1686144722720213,2.0562370704598907,2.0567288398742676,1348796000
2016-11-15,2.0727122707614885,2.150417461607439,2.0638597183267704,2.119433879852295,626092000
2016-11-16,2.147712211078956,2.2760731420772613,2.123367872319532,2.253204345703125,987984000
2016-11-17,2.2699257127343944,2.330909561619676,2.2291058122073064,2.27189302444458,832988000
2016-11-18,2.2718937489665736,2.3195986694155457,2.257385494695935,2.295746326446533,576060000
2016-11-21,2.3136974263352084,2.3200908989151396,2.2721397373101695,2.2864022254943848,436436000
2016-11-22,2.2942706365116665,2.3050902673974614,2.2716476013788722,2.302877187728882,330368000
2016-11-23,2.3080489764098306,2.34572836409874,2.284653428606132,2.3142058849334717,443236000
2016-11-25,2.3252878929657625,2.3420342600124013,2.3004143603681393,2.31888484954834,195564000
2016-11-28,2.3117426421564446,2.333168162679376,2.305093229302157,2.317653179168701,278736000
2016-11-29,2.3149439931260285,2.325780055688167,2.2787423657618597,2.296473741531372,444568000
2016-11-30,2.3050935622308475,2.318884895538684,2.2681530528618588,2.270615816116333,440500000
2016-12-01,2.268152377475334,2.269876264267739,2.087636065218775,2.158315658569336,1035524000
2016-12-02,2.124084760430442,2.186883816313569,2.0962561923529517,2.1782643795013428,478292000
2016-12-05,2.2161894670416156,2.2807123976389354,2.191808678468315,2.2627346515655518,602284000
2016-12-06,2.2708615687134395,2.3082948123126283,2.255100215348623,2.2999215126037598,498796000
2016-12-07,2.2863758242184047,2.346958214473065,2.268151715686058,2.341294050216675,480804000
2016-12-08,2.3442500070056203,2.379466618666662,2.2915481571818206,2.302137613296509,381544000
2016-12-09,2.319870544675637,2.321594432455295,2.233922056306547,2.261258125305176,382312000
2016-12-12,2.212742164729858,2.2152049281076334,2.1558536459306885,2.206339120864868,601332000
2016-12-13,2.218653034228819,2.272832662320932,2.2176680226754226,2.2452502250671387,387796000
2016-12-14,2.27898814936515,2.391533998302864,2.255099870176601,2.3752801418304443,983980000
2016-12-15,2.386362134540399,2.461228611263134,2.378974081918219,2.4309372901916504,746548000
2016-12-16,2.4585202305702283,2.47994575413142,2.4068033766722388,2.472804069519043,1089528000
2016-12-19,2.45531866340502,2.523043004199633,2.438079556674271,2.5028488636016846,744656000
2016-12-20,2.5754985520133324,2.6136704377314692,2.5641699835263894,2.5900285243988037,848056000
2016-12-21,2.601603554849965,2.6092379799243726,2.5540733519817773,2.6062827110290527,576136000
2016-12-22,2.6306633046021286,2.6811487725529908,2.6235213857392914,2.637805223464966,718612000
2016-12-23,2.619827562436255,2.705037389017984,2.6171186636804564,2.703559637069702,647692000
2016-12-27,2.7597095024474503,2.8902329056738636,2.7390226192913527,2.8892478942871094,1194272000
2016-12-28,2.9453978068040323,2.9535247386470855,2.676716550244624,2.690507650375366,2295764000
2016-12-29,2.583379535335879,2.7456720211159054,2.53166267996832,2.744194269180298,2175368000
2016-12-30,2.7422242414238465,2.7562617104763802,2.6178575124362924,2.6286933422088623,1212932000
2017-01-03,2.5710658064833773,2.619581254650973,2.4474379603116216,2.512207269668579,1501996000
2017-01-04,2.5464390612105765,2.598155917313265,2.5003863729301443,2.570819854736328,1199220000
2017-01-05,2.5742678527245424,2.6060367042022117,2.488565512532188,2.5055582523345947,984296000
2017-01-06,2.5328943852451693,2.5673723715160026,2.4922597247547893,2.5390512943267822,822856000
2017-01-09,2.5489019350038964,2.659723707207968,2.5489019350038964,2.6419920921325684,916248000
2017-01-10,2.655044556781006,2.689029800128496,2.6013574405719244,2.622044324874878,880920000
2017-01-11,2.6104688780236196,2.6153941686955364,2.5649087062829707,2.5897819995880127,525664000
2017-01-12,2.5668790992316493,2.578453803014124,2.5026023028417392,2.5474236011505127,625616000
2017-01-13,2.5513644460322435,2.585842429644508,2.5380658522482964,2.547178030014038,457820000
2017-01-17,2.5365878736702263,2.541513164797707,2.4767440950975965,2.4900426864624023,580612000
2017-01-18,2.468616961620765,2.5422518311151547,2.440788399687641,2.535356283187866,654424000
2017-01-19,2.53831152601346,2.6217972109724172,2.5360951334679984,2.5897819995880127,644872000
2017-01-20,2.6124394269386557,2.6301710406004912,2.5395434192943043,2.5614614486694336,492024000
2017-01-23,2.5562898616012495,2.6080067173365538,2.55382709826575,2.5880587100982666,369904000
2017-01-24,2.5981560792624574,2.6493804328598896,2.5833797330854846,2.643223524093628,428052000
2017-01-25,2.6855812326273965,2.6917381394739497,2.6185957771431636,2.6545512676239014,522760000
2017-01-26,2.657260030843358,2.7077454901126727,2.6277075840658544,2.700357437133789,458800000
2017-01-27,2.7072541876799114,2.755523275992787,2.6806569972464285,2.752568006515503,471996000
2017-01-30,2.731633952078234,2.733850344632813,2.6575065774391713,2.7094695568084717,496004000
2017-01-31,2.6831194775891474,2.7102091709308787,2.6646489865912795,2.688783645629883,362756000
2017-02-01,2.7232607314969033,2.8104405634912486,2.7055293556844564,2.8062541484832764,590004000
2017-02-02,2.7902472299030907,2.8503373924883504,2.759709760302096,2.8417177200317383,483240000
2017-02-03,2.8431947952041052,2.85427699371924,2.8050229085753107,2.8168437480926514,372744000
2017-02-06,2.807485692600748,2.889493875143351,2.807485692600748,2.8890013694763184,506768000
2017-02-07,2.923233175685112,2.9779053010514818,2.9035315385086595,2.9338228702545166,746224000
2017-02-08,2.915845269125967,2.9382558062266355,2.8660984330863104,2.9210169315338135,449580000
2017-02-09,2.9271730886168252,2.9320986147235177,2.8468890328910375,2.866097927093506,842568000
2017-02-10,2.9535248504283436,2.9724876138257925,2.7730084555328807,2.798128128051758,1651092000
2017-02-13,2.7924631626245593,2.8069931364196616,2.6646486672796765,2.669081687927246,1180724000
2017-02-14,2.659477165507735,2.712671772443368,2.6176111288393518,2.6789326667785645,850632000
2017-02-15,2.6818874857072217,2.704051647110392,2.6538125524564116,2.68435001373291,373020000
2017-02-16,2.6939543688606133,2.6951857501553573,2.6020953910580262,2.6412525177001953,647176000
2017-02-17,2.627708199594876,2.6451934424682513,2.5806705030214663,2.6407604217529297,563740000
2017-02-21,2.6653879321053124,2.7392691934372917,2.665141561809269,2.7353289127349854,551952000
2017-02-22,2.747411174407058,2.7567812979238364,2.712149870613193,2.7311367988586426,433772000
2017-02-23,2.6014340841612937,2.623379768932994,2.4579237491815964,2.4778966903686523,1592888000
2017-02-24,2.3935667170037407,2.515131411700886,2.3597850286777997,2.5018160343170166,1029904000
2017-02-27,2.5200623985677173,2.589598263498667,2.504281154326461,2.574556827545166,715400000
2017-02-28,2.5841738437889097,2.594037328917585,2.485048216861695,2.5023088455200195,625360000
2017-03-01,2.559268751749771,2.573570614804738,2.493185010883901,2.5346107482910156,504804000
2017-03-02,2.5217886780365313,2.535843860920858,2.4384440702518906,2.4411563873291016,754332000
2017-03-03,2.4305539765226847,2.435485484330551,2.372607172460729,2.4271018505096436,864692000
2017-03-06,2.3908541248849127,2.4189644934452623,2.3467160631226713,2.4083614349365234,883568000
2017-03-07,2.4083612433200563,2.454225364318928,2.395538995715347,2.4347453117370605,603400000
2017-03-08,2.48307577020877,2.4978707645153895,2.4280881979492857,2.430307388305664,638712000
2017-03-09,2.414279533640161,2.4522529187243305,2.4017037305219344,2.429814100265503,478060000
2017-03-10,2.4561980745456933,2.468033832447227,2.4258685186983966,2.444115400314331,499740000
2017-03-13,2.4544723351284063,2.521295898168099,2.453732526675109,2.511432647705078,774136000
2017-03-14,2.5242550485552964,2.533624937173714,2.477404429670937,2.509706735610962,522016000
2017-03-15,2.521296295770668,2.5395431826676056,2.473705863744291,2.528693675994873,615036000
2017-03-16,2.5392961666017295,2.560255601831062,2.5252409827196938,2.5597622394561768,523100000
2017-03-17,2.5772691894557718,2.6167224183279947,2.5597618823425408,2.6154894828796387,1119688000
2017-03-20,2.6329975781594688,2.702780146348214,2.616969647691398,2.6988346576690674,748568000
2017-03-21,2.681574098790794,2.7114105349643647,2.603654340234443,2.6115448474884033,913484000
2017-03-22,2.600447738988547,2.6694907112208086,2.59650248675886,2.6648056507110596,616764000
2017-03-23,2.656915347931608,2.676888528668481,2.631024405456424,2.6406409740448,533940000
2017-03-24,2.6869981834268444,2.694888688372456,2.6241198843897036,2.650010824203491,439500000
2017-03-27,2.6034072224156404,2.673189780782143,2.5540909724524354,2.6692445278167725,506644000
2017-03-28,2.670477957190932,2.685026271256719,2.6450801366748617,2.6554365158081055,432444000
2017-03-29,2.662832976892955,2.6751620961978455,2.6445860966674366,2.6468052864074707,349992000
2017-03-30,2.6539563846162175,2.712396310797067,2.6482850688311137,2.697601318359375,525532000
2017-03-31,2.6879850123036766,2.709684258279853,2.672943572364645,2.6860122680664062,440808000
2017-04-03,2.6865052490166086,2.7037658767975663,2.6487780787607176,2.672450065612793,445232000
2017-04-04,2.5496526656850826,2.5748040361960665,2.474198789310567,2.485048294067383,1271280000
2017-04-05,2.4663077221383936,2.5242545156214145,2.45348547495698,2.4665544033050537,747048000
2017-04-06,2.471733232357855,2.4966379248374797,2.426608674354388,2.48455548286438,635120000
2017-04-07,2.490965997707498,2.5084733060381126,2.4589103792964018,2.473951816558838,429068000
2017-04-10,2.4746912284653426,2.4813487970927923,2.4066347499317597,2.4108266830444336,756332000
2017-04-11,2.3807440115000675,2.438690807074051,2.375812504414562,2.41945743560791,618148000
2017-04-12,2.4194578173854873,2.4337594488644303,2.394306445321256,2.399484634399414,414092000
2017-04-13,2.3753198592424907,2.3970188710755305,2.354606866836548,2.354606866836548,506892000
2017-04-17,2.3674287655966304,2.4470745729379186,2.362250577053552,2.4468281269073486,497292000
2017-04-18,2.432526504217974,2.454472431364373,2.406635558921817,2.448307752609253,370116000
2017-04-19,2.4658151111832276,2.489979993921836,2.4512667982647116,2.4579246044158936,380828000
2017-04-20,2.472472311198814,2.5015689299027044,2.4512661973278713,2.4968838691711426,404016000
2017-04-21,2.4865275447285375,2.5099528510853704,2.4746917861154194,2.5072405338287354,341896000
2017-04-24,2.538802068058387,2.551624312602033,2.5178428740649506,2.53855562210083,371820000
2017-04-25,2.5531043084189147,2.5972423626920174,2.5316517490054085,2.5826940536499023,388440000
2017-04-26,2.5962572275732203,2.598722864369877,2.562968661654182,2.56494140625,327004000
2017-04-27,2.572338022619069,2.6132704031829403,2.5543375859803685,2.604886770248413,319700000
